-3,-3
-3,-0.999997
-3,-3
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-3,-3
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-3,-0.999997
-0.999997,-3
-3,-3
-3,-3
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-3
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-3,-3
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-3
-0.999997,-3
-3,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-3,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-3,-3
-3,-3
-0.999997,-0.999997
-3,-3
-0.999997,-3
-3,-3
-0.999997,-0.999997
-3,-0.999997
-0.999997,-3
-3,-3
-0.999997,-3
-3,-3
-0.999997,-3
-3,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-3,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-3
-3,-0.999997
-3,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-3
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-3,-0.999997
-0.999997,-0.999997
-3,-3
-0.999997,-3
-3,-3
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-3,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-3
-0.999997,-0.999997
-0.999997,-3
1,-3
1,-3
1,-3
1,-3
1,-0.999997
1,-0.999997
1,-0.999997
1,-0.999997
1,-0.999997
3,-0.999997
3,-3
3,-0.999997
3,-0.999997
3,-0.999997
3,-3
3,-3
5,-0.999997
5,-3
5,-3
5,-3
5,-3
7,-0.999997
5,-3
5,-3
5,-3
7,-3
7,-3
7,-3
7,-3
7,-0.999997
7,-0.999997
7,-0.999997
9,-0.999997
9,-0.999997
9,-3
11,-3
11,-3
13,-0.999997
15,-0.999997
17,-0.999997
19,-0.999997
23,-0.999997
27,-0.999997
29,-3
33,-3
37,-3
41,-3
47,-3
49,-0.999997
55,-0.999997
59,-0.999997
65,-3
69,-0.999997
73,-0.999997
79,-3
85,-3
89,-0.999997
95,-0.999997
101,-0.999997
105,-0.999997
111,-0.999997
117,-0.999997
123,-0.999997
129,-3
133,-3
139,-3
145,-3
151,-0.999997
157,-0.999997
163,-3
167,-0.999997
173,-3
179,-0.999997
185,-0.999997
189,-0.999997
195,-0.999997
201,-0.999997
207,-0.999997
211,-3
217,-0.999997
221,-3
227,-3
231,-3
237,-0.999997
239,-0.999997
245,-0.999997
249,-0.999997
255,-0.999997
257,-0.999997
263,-0.999997
265,-0.999997
269,-3
273,-3
277,-3
279,-3
285,-3
285,-3
291,-3
293,-3
297,-3
301,-3
303,-3
305,-3
309,-3
309,-3
313,-3
315,-0.999997
317,-0.999997
319,-3
323,-3
323,-0.999997
327,-3
327,-0.999997
331,-0.999997
331,-0.999997
333,-3
333,-3
337,-3
337,-3
339,-3
339,-3
339,-3
339,-3
341,-3
341,-3
341,-3
341,-0.999997
341,-3
341,-0.999997
339,-0.999997
339,-0.999997
339,-3
337,-0.999997
335,-0.999997
333,-3
333,-3
331,-3
329,-3
327,-3
325,-3
323,-0.999997
321,-0.999997
319,-0.999997
315,-0.999997
311,-0.999997
311,-3
307,-3
305,-3
301,-0.999997
297,-0.999997
293,-0.999997
291,-0.999997
287,-0.999997
283,-3
279,-3
275,-0.999997
271,-3
269,-3
265,-3
261,-3
257,-3
253,-3
249,-3
247,-3
241,-0.999997
239,-0.999997
233,-0.999997
231,-0.999997
227,-0.999997
223,-0.999997
219,-0.999997
215,-3
211,-0.999997
207,-0.999997
203,-3
201,-3
197,-3
193,-0.999997
189,-0.999997
185,-0.999997
181,-0.999997
179,-0.999997
175,-0.999997
173,-0.999997
169,-0.999997
165,-3
163,-3
159,-0.999997
157,-0.999997
155,-0.999997
151,-0.999997
147,-0.999997
145,-0.999997
143,-3
141,-3
139,-3
137,-3
133,-3
131,-3
129,-3
129,-0.999997
127,-0.999997
125,-0.999997
123,-3
123,-3
121,-0.999997
119,-0.999997
117,-0.999997
117,-3
115,-3
115,-0.999997
113,-3
113,-0.999997
113,-0.999997
113,-0.999997
111,-3
111,-0.999997
111,-0.999997
111,-0.999997
111,-3
111,-3
109,-3
111,-0.999997
111,-0.999997
113,-0.999997
113,-0.999997
113,-0.999997
115,-0.999997
115,-3
117,-0.999997
119,-3
119,-3
121,-0.999997
121,-3
123,-3
125,-0.999997
127,-3
129,-3
131,-3
133,-0.999997
135,-3
137,-3
139,-3
141,-3
143,-3
145,-3
147,-3
149,-3
151,-0.999997
155,-0.999997
157,-3
161,-3
161,-3
165,-0.999997
167,-0.999997
171,-3
173,-3
177,-3
179,-0.999997
181,-3
185,-0.999997
189,-0.999997
191,-3
193,-3
195,-3
197,-3
201,-3
205,-3
205,-3
209,-0.999997
211,-0.999997
215,-3
217,-3
221,-0.999997
221,-0.999997
225,-0.999997
227,-0.999997
231,-0.999997
231,-0.999997
235,-3
237,-0.999997
239,-0.999997
241,-0.999997
243,-0.999997
245,-0.999997
249,-3
249,-3
251,-3
253,-0.999997
255,-3
255,-3
259,-3
259,-0.999997
261,-0.999997
261,-0.999997
265,-3
265,-3
267,-0.999997
267,-3
269,-0.999997
269,-3
271,-0.999997
271,-3
273,-3
271,-0.999997
273,-3
273,-3
273,-3
273,-3
275,-3
273,-3
275,-3
275,-3
275,-3
275,-3
275,-3
275,-0.999997
275,-3
273,-0.999997
275,-0.999997
273,-0.999997
273,-0.999997
271,-3
271,-3
269,-3
269,-3
267,-3
267,-3
265,-3
265,-3
263,-3
261,-0.999997
259,-3
259,-0.999997
257,-0.999997
255,-0.999997
255,-3
253,-3
249,-0.999997
249,-0.999997
247,-0.999997
245,-0.999997
243,-0.999997
241,-3
239,-3
237,-3
235,-3
235,-3
231,-3
229,-3
227,-3
225,-0.999997
223,-0.999997
221,-0.999997
219,-0.999997
217,-0.999997
215,-3
213,-0.999997
211,-0.999997
209,-0.999997
205,-0.999997
205,-0.999997
203,-0.999997
201,-0.999997
197,-0.999997
195,-0.999997
193,-0.999997
191,-0.999997
189,-3
187,-3
185,-0.999997
183,-0.999997
181,-3
181,-3
177,-0.999997
175,-3
173,-0.999997
171,-0.999997
169,-0.999997
169,-0.999997
167,-3
165,-3
163,-3
163,-3
161,-3
159,-0.999997
157,-3
159,-3
157,-3
157,-3
155,-0.999997
153,-0.999997
153,-0.999997
151,-0.999997
151,-3
151,-3
149,-3
149,-3
149,-3
149,-3
147,-0.999997
147,-3
147,-3
147,-3
147,-3
147,-3
147,-3
147,-3
147,-3
147,-0.999997
147,-3
147,-3
149,-3
147,-3
149,-3
149,-3
151,-0.999997
151,-0.999997
151,-3
151,-3
153,-0.999997
153,-0.999997
153,-3
155,-0.999997
155,-0.999997
157,-0.999997
157,-3
159,-3
161,-3
163,-3
161,-0.999997
165,-0.999997
165,-0.999997
167,-0.999997
169,-0.999997
169,-0.999997
171,-0.999997
173,-0.999997
173,-3
175,-3
177,-3
177,-3
179,-3
181,-3
183,-3
185,-3
187,-0.999997
189,-3
191,-3
193,-0.999997
195,-3
195,-3
197,-0.999997
199,-3
201,-0.999997
201,-0.999997
203,-0.999997
205,-0.999997
207,-3
209,-3
211,-3
211,-3
215,-3
215,-3
217,-0.999997
219,-0.999997
219,-0.999997
221,-0.999997
223,-0.999997
225,-0.999997
227,-3
229,-0.999997
229,-0.999997
229,-0.999997
231,-3
233,-0.999997
233,-3
235,-3
237,-3
237,-3
239,-3
239,-3
241,-0.999997
243,-3
243,-0.999997
243,-3
243,-3
245,-0.999997
245,-0.999997
247,-0.999997
247,-0.999997
249,-3
249,-3
249,-3
249,-3
249,-3
249,-0.999997
251,-0.999997
249,-0.999997
251,-0.999997
251,-0.999997
251,-0.999997
251,-0.999997
251,-0.999997
249,-0.999997
251,-0.999997
249,-0.999997
251,-3
249,-3
249,-3
249,-0.999997
249,-0.999997
249,-0.999997
249,-3
247,-3
247,-3
247,-3
247,-0.999997
245,-0.999997
245,-3
245,-3
243,-3
243,-3
241,-3
239,-0.999997
239,-0.999997
237,-3
237,-3
237,-3
235,-0.999997
233,-0.999997
233,-3
233,-0.999997
231,-3
229,-3
229,-0.999997
227,-0.999997
227,-0.999997
225,-0.999997
225,-0.999997
221,-0.999997
221,-0.999997
219,-0.999997
219,-0.999997
217,-0.999997
217,-0.999997
215,-3
213,-0.999997
211,-3
211,-0.999997
209,-3
209,-0.999997
207,-0.999997
205,-3
205,-3
203,-3
201,-3
201,-3
199,-3
199,-3
197,-3
195,-3
193,-3
193,-0.999997
191,-0.999997
191,-3
189,-3
189,-3
187,-3
185,-3
185,-3
185,-3
183,-0.999997
183,-0.999997
181,-0.999997
181,-3
179,-3
179,-3
177,-0.999997
177,-0.999997
175,-3
177,-3
175,-0.999997
175,-3
173,-0.999997
173,-0.999997
173,-0.999997
173,-0.999997
173,-0.999997
173,-0.999997
171,-0.999997
171,-3
171,-3
171,-0.999997
169,-0.999997
171,-3
169,-3
169,-3
169,-3
169,-3
169,-3
169,-0.999997
169,-0.999997
169,-3
169,-0.999997
169,-0.999997
171,-3
171,-3
171,-3
171,-0.999997
171,-3
173,-3
173,-3
173,-3
173,-3
175,-3
173,-0.999997
175,-0.999997
175,-0.999997
177,-0.999997
177,-0.999997
179,-3
177,-3
179,-3
179,-3
181,-3
181,-3
183,-3
183,-3
183,-3
185,-3
185,-3
187,-3
189,-3
189,-3
189,-3
191,-3
191,-3
193,-3
193,-3
195,-3
195,-3
195,-3
197,-3
197,-3
199,-0.999997
199,-3
201,-0.999997
201,-3
203,-0.999997
203,-0.999997
205,-0.999997
207,-3
207,-3
207,-3
209,-0.999997
209,-0.999997
211,-0.999997
211,-3
213,-3
213,-3
215,-3
215,-3
215,-3
217,-3
219,-3
219,-3
221,-3
219,-3
221,-0.999997
221,-0.999997
223,-0.999997
223,-0.999997
223,-3
225,-0.999997
225,-0.999997
225,-3
227,-0.999997
227,-3
227,-3
227,-3
229,-3
227,-3
229,-3
229,-3
229,-3
229,-3
231,-3
229,-3
231,-3
231,-3
231,-3
231,-3
231,-0.999997
231,-0.999997
231,-0.999997
231,-0.999997
231,-0.999997
231,-3
231,-3
231,-0.999997
231,-0.999997
229,-3
231,-3
231,-3
231,-0.999997
229,-3
231,-3
229,-3
229,-3
227,-0.999997
229,-0.999997
227,-3
227,-0.999997
227,-3
227,-3
227,-3
227,-3
225,-3
225,-3
225,-3
225,-3
223,-3
223,-3
221,-0.999997
223,-0.999997
221,-0.999997
221,-3
219,-3
219,-3
217,-3
217,-3
215,-3
217,-3
215,-3
215,-3
213,-3
213,-3
211,-3
211,-0.999997
211,-0.999997
211,-0.999997
209,-3
209,-3
207,-3
207,-3
207,-3
205,-3
203,-3
203,-3
203,-3
203,-0.999997
201,-0.999997
201,-3
199,-0.999997
199,-3
197,-3
199,-3
197,-3
197,-3
195,-3
195,-3
193,-3
195,-3
193,-3
193,-3
191,-3
193,-0.999997
189,-3
189,-3
189,-0.999997
189,-3
189,-3
189,-3
187,-3
187,-3
185,-3
187,-3
185,-3
187,-3
185,-0.999997
185,-0.999997
185,-0.999997
185,-0.999997
183,-3
185,-0.999997
183,-0.999997
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
183,-0.999997
183,-0.999997
183,-3
183,-0.999997
183,-3
183,-3
183,-3
183,-3
183,-3
183,-3
185,-3
185,-3
185,-3
185,-3
185,-3
185,-3
185,-3
185,-3
187,-3
187,-0.999997
187,-3
187,-3
189,-0.999997
189,-3
189,-3
189,-3
191,-3
191,-0.999997
191,-0.999997
191,-0.999997
191,-3
193,-3
193,-3
193,-3
193,-3
195,-0.999997
195,-0.999997
195,-3
195,-3
197,-3
197,-3
197,-3
199,-0.999997
199,-0.999997
201,-0.999997
199,-0.999997
201,-3
201,-3
203,-0.999997
203,-3
203,-3
203,-3
203,-3
205,-3
205,-3
205,-3
205,-3
207,-3
207,-3
207,-3
209,-3
209,-3
209,-0.999997
209,-0.999997
211,-3
211,-3
211,-3
211,-0.999997
213,-3
213,-3
213,-3
213,-3
213,-3
213,-3
215,-3
213,-0.999997
215,-0.999997
213,-0.999997
215,-3
215,-3
215,-0.999997
215,-3
217,-3
215,-3
217,-3
215,-3
217,-3
215,-3
217,-0.999997
217,-3
217,-3
217,-3
217,-3
217,-0.999997
217,-3
217,-0.999997
219,-0.999997
217,-0.999997
219,-3
217,-0.999997
219,-0.999997
217,-0.999997
219,-0.999997
219,-0.999997
219,-0.999997
217,-3
217,-3
217,-0.999997
217,-0.999997
217,-0.999997
217,-0.999997
217,-0.999997
217,-0.999997
215,-3
217,-0.999997
217,-0.999997
217,-0.999997
217,-3
217,-3
215,-3
215,-3
215,-3
215,-3
213,-3
213,-3
213,-0.999997
213,-0.999997
213,-3
213,-3
211,-0.999997
213,-0.999997
211,-3
213,-3
211,-0.999997
211,-3
211,-3
211,-3
211,-3
209,-3
209,-0.999997
209,-3
209,-3
207,-3
207,-3
207,-3
207,-0.999997
207,-3
205,-3
205,-3
205,-3
205,-3
203,-0.999997
203,-0.999997
203,-3
203,-3
203,-3
203,-3
203,-3
201,-3
201,-0.999997
201,-3
201,-3
201,-3
199,-3
201,-0.999997
199,-0.999997
199,-0.999997
199,-3
199,-3
197,-3
199,-3
199,-3
199,-3
199,-0.999997
197,-3
197,-3
197,-3
197,-3
197,-3
197,-0.999997
197,-0.999997
197,-3
197,-3
197,-3
197,-3
197,-0.999997
195,-3
195,-3
195,-3
195,-0.999997
195,-0.999997
195,-0.999997
195,-3
195,-3
195,-3
195,-3
195,-3
195,-3
195,-3
195,-0.999997
195,-3
195,-0.999997
195,-0.999997
195,-3
195,-3
195,-3
197,-3
195,-3
195,-3
195,-3
197,-3
197,-3
197,-3
197,-3
197,-0.999997
197,-0.999997
199,-3
197,-3
199,-3
197,-0.999997
199,-0.999997
197,-0.999997
199,-0.999997
199,-0.999997
199,-0.999997
199,-0.999997
199,-3
199,-3
199,-3
199,-3
199,-0.999997
199,-0.999997
199,-3
201,-3
201,-3
201,-3
203,-3
201,-3
203,-3
201,-3
203,-3
203,-3
203,-3
203,-3
203,-3
203,-3
203,-0.999997
203,-0.999997
203,-0.999997
203,-3
203,-3
205,-3
207,-3
205,-0.999997
207,-3
205,-3
207,-3
205,-3
207,-3
205,-3
207,-3
205,-0.999997
207,-0.999997
207,-3
207,-3
207,-0.999997
209,-0.999997
207,-3
209,-3
207,-3
209,-3
207,-3
209,-0.999997
207,-0.999997
209,-3
207,-0.999997
209,-0.999997
209,-3
209,-3
209,-3
209,-3
209,-3
209,-3
207,-0.999997
209,-0.999997
209,-3
209,-3
209,-3
209,-3
209,-3
209,-3
209,-3
209,-3
209,-3
209,-3
209,-0.999997
209,-0.999997
209,-3
209,-3
207,-0.999997
207,-0.999997
207,-0.999997
207,-3
207,-3
207,-3
207,-0.999997
207,-3
207,-3
207,-3
207,-3
207,-3
207,-3
207,-3
207,-3
207,-3
207,-3
205,-0.999997
205,-0.999997
205,-3
205,-3
205,-0.999997
205,-0.999997
205,-3
203,-3
205,-0.999997
203,-0.999997
203,-0.999997
203,-0.999997
203,-0.999997
203,-3
203,-3
203,-3
203,-3
201,-3
203,-3
201,-0.999997
201,-3
201,-3
201,-3
201,-3
201,-3
201,-3
201,-3
201,-3
199,-3
199,-0.999997
199,-3
199,-3
199,-0.999997
199,-3
199,-3
199,-0.999997
197,-0.999997
199,-0.999997
199,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-3
197,-0.999997
197,-0.999997
197,-0.999997
197,-0.999997
195,-0.999997
197,-3
195,-3
195,-3
197,-3
195,-3
195,-0.999997
195,-0.999997
195,-0.999997
195,-0.999997
195,-0.999997
195,-3
195,-3
195,-0.999997
195,-3
195,-3
195,-3
195,-3
195,-3
195,-3
195,-3
195,-3
197,-3
197,-3
195,-0.999997
195,-3
195,-3
197,-0.999997
197,-0.999997
197,-0.999997
197,-3
197,-3
197,-3
197,-3
199,-3
197,-0.999997
199,-3
