Model,DPO2024
Firmware Version,1.25

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,2e-05,
Sample Interval,2e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,50,
Label,,
TIME,CH1,CH1 Peak Detect
-3.11140e-05,-5,-3
-3.11120e-05,-5,-5
-3.11100e-05,-5,-3
-3.11080e-05,-3,-3
-3.11060e-05,-3,-3
-3.11040e-05,-3,-3
-3.11020e-05,-3,-3
-3.11000e-05,-3,-3
-3.10980e-05,-3,-3
-3.10960e-05,-3,-3
-3.10940e-05,-3,-3
-3.10920e-05,-3,-3
-3.10900e-05,-3,-3
-3.10880e-05,-3,-3
-3.10860e-05,-3,-3
-3.10840e-05,-3,-3
-3.10820e-05,-3,-3
-3.10800e-05,-3,-3
-3.10780e-05,-3,-3
-3.10760e-05,-3,-3
-3.10740e-05,-3,-3
-3.10720e-05,-3,-3
-3.10700e-05,-3,-3
-3.10680e-05,-3,-3
-3.10660e-05,-3,-3
-3.10640e-05,-3,-3
-3.10620e-05,-0.999997,-0.999997
-3.10600e-05,-0.999997,-3
-3.10580e-05,-3,-0.999997
-3.10560e-05,-3,-3
-3.10540e-05,-3,-3
-3.10520e-05,-3,-3
-3.10500e-05,-3,-3
-3.10480e-05,-3,-3
-3.10460e-05,-3,-3
-3.10440e-05,-3,-3
-3.10420e-05,-3,-3
-3.10400e-05,-3,-3
-3.10380e-05,-3,-3
-3.10360e-05,-3,-3
-3.10340e-05,-3,-3
-3.10320e-05,-3,-3
-3.10300e-05,-3,-3
-3.10280e-05,-3,-3
-3.10260e-05,-3,-3
-3.10240e-05,-3,-3
-3.10220e-05,-3,-3
-3.10200e-05,-3,-3
-3.10180e-05,-3,-3
-3.10160e-05,-3,-3
-3.10140e-05,-3,-3
-3.10120e-05,-3,-3
-3.10100e-05,-3,-3
-3.10080e-05,-3,-3
-3.10060e-05,-3,-3
-3.10040e-05,-3,-3
-3.10020e-05,-3,-3
-3.10000e-05,-3,-3
-3.09980e-05,-3,-3
-3.09960e-05,-3,-3
-3.09940e-05,-3,-3
-3.09920e-05,-3,-3
-3.09900e-05,-3,-3
-3.09880e-05,-3,-3
-3.09860e-05,-3,-3
-3.09840e-05,-3,-3
-3.09820e-05,-3,-3
-3.09800e-05,-3,-3
-3.09780e-05,-3,-3
-3.09760e-05,-3,-3
-3.09740e-05,-3,-3
-3.09720e-05,-5,-5
-3.09700e-05,-3,-3
-3.09680e-05,-3,-3
-3.09660e-05,-3,-3
-3.09640e-05,-3,-3
-3.09620e-05,-3,-3
-3.09600e-05,-3,-3
-3.09580e-05,-3,-3
-3.09560e-05,-3,-3
-3.09540e-05,-3,-3
-3.09520e-05,-3,-3
-3.09500e-05,-3,-3
-3.09480e-05,-3,-3
-3.09460e-05,-3,-3
-3.09440e-05,-3,-3
-3.09420e-05,-3,-3
-3.09400e-05,-5,-5
-3.09380e-05,-3,-3
-3.09360e-05,-3,-3
-3.09340e-05,-3,-3
-3.09320e-05,-3,-3
-3.09300e-05,-3,-3
-3.09280e-05,-3,-3
-3.09260e-05,-3,-3
-3.09240e-05,-3,-3
-3.09220e-05,-3,-3
-3.09200e-05,-5,-5
-3.09180e-05,-3,-3
-3.09160e-05,-3,-3
-3.09140e-05,-3,-3
-3.09120e-05,-3,-3
-3.09100e-05,-3,-3
-3.09080e-05,-3,-3
-3.09060e-05,-3,-3
-3.09040e-05,-3,-3
-3.09020e-05,-3,-3
-3.09000e-05,-3,-3
-3.08980e-05,-3,-3
-3.08960e-05,-3,-3
-3.08940e-05,-3,-3
-3.08920e-05,-3,-3
-3.08900e-05,-3,-3
-3.08880e-05,-3,-3
-3.08860e-05,-3,-3
-3.08840e-05,-3,-3
-3.08820e-05,-3,-3
-3.08800e-05,-3,-3
-3.08780e-05,-3,-3
-3.08760e-05,-3,-3
-3.08740e-05,-3,-3
-3.08720e-05,-3,-3
-3.08700e-05,-3,-3
-3.08680e-05,-3,-3
-3.08660e-05,-3,-3
-3.08640e-05,-3,-3
-3.08620e-05,-3,-3
-3.08600e-05,-3,-3
-3.08580e-05,-3,-3
-3.08560e-05,-3,-3
-3.08540e-05,-3,-3
-3.08520e-05,-3,-3
-3.08500e-05,-3,-3
-3.08480e-05,-3,-3
-3.08460e-05,-3,-3
-3.08440e-05,-3,-3
-3.08420e-05,-3,-0.999997
-3.08400e-05,-3,-3
-3.08380e-05,-3,-0.999997
-3.08360e-05,-3,-3
-3.08340e-05,-3,-3
-3.08320e-05,-3,-3
-3.08300e-05,-3,-3
-3.08280e-05,-3,-3
-3.08260e-05,-3,-3
-3.08240e-05,-3,-3
-3.08220e-05,-3,-3
-3.08200e-05,-3,-3
-3.08180e-05,-3,-3
-3.08160e-05,-3,-3
-3.08140e-05,-3,-3
-3.08120e-05,-3,-3
-3.08100e-05,-3,-3
-3.08080e-05,-3,-3
-3.08060e-05,-3,-3
-3.08040e-05,-3,-3
-3.08020e-05,-3,-3
-3.08000e-05,-3,-3
-3.07980e-05,-3,-3
-3.07960e-05,-3,-3
-3.07940e-05,-3,-3
-3.07920e-05,-3,-3
-3.07900e-05,-3,-3
-3.07880e-05,-3,-3
-3.07860e-05,-3,-3
-3.07840e-05,-3,-3
-3.07820e-05,-3,-3
-3.07800e-05,-3,-3
-3.07780e-05,-3,-3
-3.07760e-05,-3,-3
-3.07740e-05,-3,-3
-3.07720e-05,-3,-3
-3.07700e-05,-3,-3
-3.07680e-05,-3,-3
-3.07660e-05,-3,-3
-3.07640e-05,-3,-3
-3.07620e-05,-3,-3
-3.07600e-05,-3,-3
-3.07580e-05,-3,-3
-3.07560e-05,-3,-3
-3.07540e-05,-3,-3
-3.07520e-05,-3,-3
-3.07500e-05,-3,-3
-3.07480e-05,-3,-3
-3.07460e-05,-3,-3
-3.07440e-05,-3,-3
-3.07420e-05,-3,-3
-3.07400e-05,-3,-3
-3.07380e-05,-3,-3
-3.07360e-05,-3,-3
-3.07340e-05,-3,-0.999997
-3.07320e-05,-3,-3
-3.07300e-05,-3,-3
-3.07280e-05,-3,-3
-3.07260e-05,-3,-3
-3.07240e-05,-3,-3
-3.07220e-05,-3,-3
-3.07200e-05,-3,-5
-3.07180e-05,-5,-3
-3.07160e-05,-3,-3
-3.07140e-05,-3,-3
-3.07120e-05,-3,-3
-3.07100e-05,-3,-3
-3.07080e-05,-5,-5
-3.07060e-05,-3,-3
-3.07040e-05,-3,-3
-3.07020e-05,-3,-3
-3.07000e-05,-3,-3
-3.06980e-05,-3,-3
-3.06960e-05,-3,-3
-3.06940e-05,-3,-3
-3.06920e-05,-3,-3
-3.06900e-05,-3,-3
-3.06880e-05,-3,-3
-3.06860e-05,-3,-3
-3.06840e-05,-5,-5
-3.06820e-05,-3,-3
-3.06800e-05,-3,-5
-3.06780e-05,-5,-3
-3.06760e-05,-3,-3
-3.06740e-05,-3,-3
-3.06720e-05,-3,-3
-3.06700e-05,-3,-3
-3.06680e-05,-3,-3
-3.06660e-05,-3,-3
-3.06640e-05,-3,-3
-3.06620e-05,-3,-3
-3.06600e-05,-3,-3
-3.06580e-05,-3,-3
-3.06560e-05,-3,-3
-3.06540e-05,-3,-0.999997
-3.06520e-05,-3,-3
-3.06500e-05,-3,-3
-3.06480e-05,-3,-3
-3.06460e-05,-3,-3
-3.06440e-05,-5,-5
-3.06420e-05,-3,-3
-3.06400e-05,-3,-3
-3.06380e-05,-3,-3
-3.06360e-05,-5,-5
-3.06340e-05,-5,-3
-3.06320e-05,-3,-3
-3.06300e-05,-3,-3
-3.06280e-05,-3,-3
-3.06260e-05,-3,-3
-3.06240e-05,-3,-3
-3.06220e-05,-3,-3
-3.06200e-05,-3,-3
-3.06180e-05,-3,-3
-3.06160e-05,-3,-3
-3.06140e-05,-3,-3
-3.06120e-05,-3,-3
-3.06100e-05,-3,-3
-3.06080e-05,-3,-3
-3.06060e-05,-3,-3
-3.06040e-05,-3,-5
-3.06020e-05,-5,-3
-3.06000e-05,-3,-5
-3.05980e-05,-5,-3
-3.05960e-05,-3,-3
-3.05940e-05,-3,-3
-3.05920e-05,-3,-3
-3.05900e-05,-3,-0.999997
-3.05880e-05,-3,-3
-3.05860e-05,-3,-3
-3.05840e-05,-3,-3
-3.05820e-05,-3,-3
-3.05800e-05,-3,-5
-3.05780e-05,-5,-3
-3.05760e-05,-3,-3
-3.05740e-05,-3,-3
-3.05720e-05,-3,-5
-3.05700e-05,-5,-3
-3.05680e-05,-3,-3
-3.05660e-05,-3,-3
-3.05640e-05,-3,-3
-3.05620e-05,-3,-3
-3.05600e-05,-3,-3
-3.05580e-05,-3,-3
-3.05560e-05,-3,-3
-3.05540e-05,-3,-3
-3.05520e-05,-3,-3
-3.05500e-05,-3,-3
-3.05480e-05,-3,-3
-3.05460e-05,-3,-3
-3.05440e-05,-3,-3
-3.05420e-05,-3,-3
-3.05400e-05,-3,-3
-3.05380e-05,-3,-3
-3.05360e-05,-3,-3
-3.05340e-05,-3,-3
-3.05320e-05,-3,-5
-3.05300e-05,-5,-3
-3.05280e-05,-3,-3
-3.05260e-05,-3,-3
-3.05240e-05,-3,-3
-3.05220e-05,-3,-3
-3.05200e-05,-3,-3
-3.05180e-05,-3,-3
-3.05160e-05,-5,-5
-3.05140e-05,-3,-3
-3.05120e-05,-5,-5
-3.05100e-05,-3,-3
-3.05080e-05,-3,-3
-3.05060e-05,-3,-3
-3.05040e-05,-3,-5
-3.05020e-05,-5,-3
-3.05000e-05,-5,-5
-3.04980e-05,-3,-3
-3.04960e-05,-3,-3
-3.04940e-05,-3,-3
-3.04920e-05,-3,-3
-3.04900e-05,-3,-3
-3.04880e-05,-3,-5
-3.04860e-05,-5,-3
-3.04840e-05,-5,-5
-3.04820e-05,-3,-3
-3.04800e-05,-3,-3
-3.04780e-05,-3,-3
-3.04760e-05,-3,-3
-3.04740e-05,-3,-3
-3.04720e-05,-3,-3
-3.04700e-05,-3,-3
-3.04680e-05,-3,-3
-3.04660e-05,-3,-3
-3.04640e-05,-3,-3
-3.04620e-05,-3,-3
-3.04600e-05,-3,-3
-3.04580e-05,-3,-3
-3.04560e-05,-3,-3
-3.04540e-05,-3,-3
-3.04520e-05,-3,-3
-3.04500e-05,-0.999997,-0.999997
-3.04480e-05,-3,-3
-3.04460e-05,-3,-3
-3.04440e-05,-3,-3
-3.04420e-05,-3,-3
-3.04400e-05,-3,-3
-3.04380e-05,-3,-3
-3.04360e-05,-3,-3
-3.04340e-05,-3,-3
-3.04320e-05,-3,-3
-3.04300e-05,-3,-3
-3.04280e-05,-3,-3
-3.04260e-05,-3,-3
-3.04240e-05,-3,-3
-3.04220e-05,-3,-3
-3.04200e-05,-3,-3
-3.04180e-05,-3,-3
-3.04160e-05,-3,-3
-3.04140e-05,-3,-3
-3.04120e-05,-3,-3
-3.04100e-05,-3,-3
-3.04080e-05,-3,-3
-3.04060e-05,-3,-3
-3.04040e-05,-3,-3
-3.04020e-05,-3,-3
-3.04000e-05,-3,-3
-3.03980e-05,-3,-3
-3.03960e-05,-3,-3
-3.03940e-05,-3,-3
-3.03920e-05,-3,-3
-3.03900e-05,-3,-3
-3.03880e-05,-5,-5
-3.03860e-05,-3,-3
-3.03840e-05,-3,-3
-3.03820e-05,-3,-3
-3.03800e-05,-3,-3
-3.03780e-05,-3,-3
-3.03760e-05,-3,-3
-3.03740e-05,-3,-3
-3.03720e-05,-3,-3
-3.03700e-05,-3,-3
-3.03680e-05,-3,-3
-3.03660e-05,-3,-3
-3.03640e-05,-3,-3
-3.03620e-05,-3,-3
-3.03600e-05,-3,-3
-3.03580e-05,-3,-3
-3.03560e-05,-3,-3
-3.03540e-05,-3,-3
-3.03520e-05,-3,-3
-3.03500e-05,-3,-3
-3.03480e-05,-3,-3
-3.03460e-05,-3,-3
-3.03440e-05,-3,-3
-3.03420e-05,-3,-3
-3.03400e-05,-3,-3
-3.03380e-05,-3,-0.999997
-3.03360e-05,-3,-3
-3.03340e-05,-3,-3
-3.03320e-05,-5,-5
-3.03300e-05,-3,-3
-3.03280e-05,-5,-5
-3.03260e-05,-3,-3
-3.03240e-05,-3,-3
-3.03220e-05,-3,-0.999997
-3.03200e-05,-3,-3
-3.03180e-05,-3,-3
-3.03160e-05,-3,-3
-3.03140e-05,-3,-3
-3.03120e-05,-3,-3
-3.03100e-05,-3,-3
-3.03080e-05,-3,-3
-3.03060e-05,-3,-3
-3.03040e-05,-3,-3
-3.03020e-05,-3,-3
-3.03000e-05,-0.999997,-3
-3.02980e-05,-3,-0.999997
-3.02960e-05,-3,-3
-3.02940e-05,-3,-3
-3.02920e-05,-3,-3
-3.02900e-05,-3,-3
-3.02880e-05,-3,-3
-3.02860e-05,-3,-3
-3.02840e-05,-3,-3
-3.02820e-05,-3,-3
-3.02800e-05,-3,-3
-3.02780e-05,-3,-3
-3.02760e-05,-3,-3
-3.02740e-05,-3,-3
-3.02720e-05,-3,-3
-3.02700e-05,-3,-3
-3.02680e-05,-3,-3
-3.02660e-05,-3,-0.999997
-3.02640e-05,-3,-3
-3.02620e-05,-3,-3
-3.02600e-05,-3,-5
-3.02580e-05,-5,-3
-3.02560e-05,-5,-5
-3.02540e-05,-5,-3
-3.02520e-05,-3,-5
-3.02500e-05,-5,-3
-3.02480e-05,-5,-5
-3.02460e-05,-3,-3
-3.02440e-05,-3,-3
-3.02420e-05,-3,-3
-3.02400e-05,-3,-3
-3.02380e-05,-3,-3
-3.02360e-05,-3,-5
-3.02340e-05,-5,-3
-3.02320e-05,-3,-3
-3.02300e-05,-3,-3
-3.02280e-05,-3,-3
-3.02260e-05,-3,-3
-3.02240e-05,-3,-3
-3.02220e-05,-3,-3
-3.02200e-05,-3,-3
-3.02180e-05,-3,-3
-3.02160e-05,-3,-3
-3.02140e-05,-3,-3
-3.02120e-05,-3,-3
-3.02100e-05,-3,-3
-3.02080e-05,-0.999997,-3
-3.02060e-05,-3,-0.999997
-3.02040e-05,-3,-3
-3.02020e-05,-3,-3
-3.02000e-05,-3,-3
-3.01980e-05,-3,-3
-3.01960e-05,-3,-3
-3.01940e-05,-3,-3
-3.01920e-05,-3,-3
-3.01900e-05,-3,-3
-3.01880e-05,-3,-3
-3.01860e-05,-3,-3
-3.01840e-05,-3,-3
-3.01820e-05,-3,-3
-3.01800e-05,-3,-3
-3.01780e-05,-3,-3
-3.01760e-05,-3,-3
-3.01740e-05,-3,-0.999997
-3.01720e-05,-3,-3
-3.01700e-05,-3,-3
-3.01680e-05,-3,-3
-3.01660e-05,-3,-3
-3.01640e-05,-3,-3
-3.01620e-05,-3,-3
-3.01600e-05,-3,-3
-3.01580e-05,-3,-3
-3.01560e-05,-3,-5
-3.01540e-05,-5,-3
-3.01520e-05,-3,-3
-3.01500e-05,-3,-3
-3.01480e-05,-3,-3
-3.01460e-05,-3,-3
-3.01440e-05,-3,-3
-3.01420e-05,-3,-3
-3.01400e-05,-3,-3
-3.01380e-05,-3,-3
-3.01360e-05,-3,-3
-3.01340e-05,-3,-3
-3.01320e-05,-3,-3
-3.01300e-05,-3,-3
-3.01280e-05,-3,-3
-3.01260e-05,-3,-3
-3.01240e-05,-3,-3
-3.01220e-05,-3,-3
-3.01200e-05,-3,-3
-3.01180e-05,-3,-3
-3.01160e-05,-3,-3
-3.01140e-05,-3,-0.999997
-3.01120e-05,-3,-3
-3.01100e-05,-3,-3
-3.01080e-05,-3,-3
-3.01060e-05,-3,-3
-3.01040e-05,-3,-3
-3.01020e-05,-3,-3
-3.01000e-05,-3,-3
-3.00980e-05,-3,-3
-3.00960e-05,-3,-3
-3.00940e-05,-3,-3
-3.00920e-05,-3,-3
-3.00900e-05,-3,-3
-3.00880e-05,-3,-3
-3.00860e-05,-3,-3
-3.00840e-05,-3,-3
-3.00820e-05,-3,-3
-3.00800e-05,-3,-3
-3.00780e-05,-3,-0.999997
-3.00760e-05,-3,-3
-3.00740e-05,-3,-3
-3.00720e-05,-3,-3
-3.00700e-05,-3,-3
-3.00680e-05,-3,-5
-3.00660e-05,-5,-3
-3.00640e-05,-5,-5
-3.00620e-05,-3,-3
-3.00600e-05,-3,-3
-3.00580e-05,-3,-3
-3.00560e-05,-3,-3
-3.00540e-05,-3,-3
-3.00520e-05,-3,-3
-3.00500e-05,-3,-3
-3.00480e-05,-3,-3
-3.00460e-05,-3,-3
-3.00440e-05,-3,-3
-3.00420e-05,-3,-3
-3.00400e-05,-3,-3
-3.00380e-05,-3,-3
-3.00360e-05,-3,-3
-3.00340e-05,-3,-3
-3.00320e-05,-3,-3
-3.00300e-05,-3,-3
-3.00280e-05,-3,-3
-3.00260e-05,-3,-3
-3.00240e-05,-3,-3
-3.00220e-05,-3,-3
-3.00200e-05,-3,-3
-3.00180e-05,-3,-3
-3.00160e-05,-3,-3
-3.00140e-05,-3,-3
-3.00120e-05,-5,-5
-3.00100e-05,-3,-3
-3.00080e-05,-3,-3
-3.00060e-05,-3,-3
-3.00040e-05,-3,-3
-3.00020e-05,-3,-3
-3.00000e-05,-3,-3
-2.99980e-05,-3,-3
-2.99960e-05,-3,-3
-2.99940e-05,-3,-3
-2.99920e-05,-3,-3
-2.99900e-05,-3,-3
-2.99880e-05,-3,-5
-2.99860e-05,-5,-3
-2.99840e-05,-3,-3
-2.99820e-05,-3,-3
-2.99800e-05,-3,-3
-2.99780e-05,-3,-3
-2.99760e-05,-3,-3
-2.99740e-05,-3,-3
-2.99720e-05,-3,-3
-2.99700e-05,-3,-3
-2.99680e-05,-3,-3
-2.99660e-05,-3,-3
-2.99640e-05,-3,-3
-2.99620e-05,-3,-3
-2.99600e-05,-3,-3
-2.99580e-05,-3,-3
-2.99560e-05,-3,-3
-2.99540e-05,-3,-3
-2.99520e-05,-3,-3
-2.99500e-05,-3,-3
-2.99480e-05,-3,-3
-2.99460e-05,-3,-3
-2.99440e-05,-3,-3
-2.99420e-05,-3,-3
-2.99400e-05,-3,-3
-2.99380e-05,-3,-3
-2.99360e-05,-3,-3
-2.99340e-05,-3,-3
-2.99320e-05,-3,-3
-2.99300e-05,-3,-3
-2.99280e-05,-3,-3
-2.99260e-05,-3,-3
-2.99240e-05,-3,-3
-2.99220e-05,-3,-3
-2.99200e-05,-3,-3
-2.99180e-05,-3,-0.999997
-2.99160e-05,-3,-3
-2.99140e-05,-3,-3
-2.99120e-05,-3,-3
-2.99100e-05,-3,-3
-2.99080e-05,-3,-3
-2.99060e-05,-3,-3
-2.99040e-05,-3,-3
-2.99020e-05,-3,-3
-2.99000e-05,-3,-3
-2.98980e-05,-3,-3
-2.98960e-05,-3,-3
-2.98940e-05,-3,-3
-2.98920e-05,-3,-3
-2.98900e-05,-3,-3
-2.98880e-05,-3,-3
-2.98860e-05,-3,-3
-2.98840e-05,-3,-3
-2.98820e-05,-3,-3
-2.98800e-05,-3,-3
-2.98780e-05,-3,-3
-2.98760e-05,-3,-3
-2.98740e-05,-3,-3
-2.98720e-05,-3,-3
-2.98700e-05,-3,-0.999997
-2.98680e-05,-3,-3
-2.98660e-05,-3,-3
-2.98640e-05,-3,-3
-2.98620e-05,-3,-3
-2.98600e-05,-3,-3
-2.98580e-05,-3,-3
-2.98560e-05,-3,-3
-2.98540e-05,-3,-3
-2.98520e-05,-3,-3
-2.98500e-05,-3,-3
-2.98480e-05,-3,-3
-2.98460e-05,-3,-3
-2.98440e-05,-3,-3
-2.98420e-05,-3,-3
-2.98400e-05,-3,-3
-2.98380e-05,-0.999997,-0.999997
-2.98360e-05,-3,-3
-2.98340e-05,-3,-0.999997
-2.98320e-05,-3,-3
-2.98300e-05,-3,-3
-2.98280e-05,-3,-3
-2.98260e-05,-3,-3
-2.98240e-05,-3,-3
-2.98220e-05,-3,-3
-2.98200e-05,-3,-3
-2.98180e-05,-3,-3
-2.98160e-05,-3,-3
-2.98140e-05,-3,-3
-2.98120e-05,-3,-3
-2.98100e-05,-3,-3
-2.98080e-05,-3,-3
-2.98060e-05,-3,-3
-2.98040e-05,-3,-3
-2.98020e-05,-3,-3
-2.98000e-05,-3,-3
-2.97980e-05,-3,-3
-2.97960e-05,-3,-3
-2.97940e-05,-3,-3
-2.97920e-05,-3,-3
-2.97900e-05,-3,-0.999997
-2.97880e-05,-3,-3
-2.97860e-05,-3,-3
-2.97840e-05,-3,-3
-2.97820e-05,-3,-3
-2.97800e-05,-3,-3
-2.97780e-05,-3,-0.999997
-2.97760e-05,-3,-3
-2.97740e-05,-3,-3
-2.97720e-05,-3,-3
-2.97700e-05,-3,-3
-2.97680e-05,-3,-3
-2.97660e-05,-3,-3
-2.97640e-05,-3,-3
-2.97620e-05,-3,-3
-2.97600e-05,-3,-3
-2.97580e-05,-3,-3
-2.97560e-05,-3,-3
-2.97540e-05,-3,-3
-2.97520e-05,-3,-3
-2.97500e-05,-3,-3
-2.97480e-05,-3,-3
-2.97460e-05,-3,-3
-2.97440e-05,-3,-3
-2.97420e-05,-3,-3
-2.97400e-05,-3,-3
-2.97380e-05,-3,-3
-2.97360e-05,-3,-3
-2.97340e-05,-3,-3
-2.97320e-05,-3,-3
-2.97300e-05,-3,-3
-2.97280e-05,-3,-3
-2.97260e-05,-3,-3
-2.97240e-05,-3,-3
-2.97220e-05,-3,-3
-2.97200e-05,-3,-3
-2.97180e-05,-3,-3
-2.97160e-05,-3,-3
-2.97140e-05,-3,-3
-2.97120e-05,-3,-3
-2.97100e-05,-3,-3
-2.97080e-05,-3,-3
-2.97060e-05,-3,-3
-2.97040e-05,-3,-3
-2.97020e-05,-3,-3
-2.97000e-05,-3,-3
-2.96980e-05,-3,-3
-2.96960e-05,-3,-3
-2.96940e-05,-3,-3
-2.96920e-05,-3,-3
-2.96900e-05,-3,-3
-2.96880e-05,-3,-3
-2.96860e-05,-3,-3
-2.96840e-05,-3,-3
-2.96820e-05,-3,-3
-2.96800e-05,-3,-3
-2.96780e-05,-3,-3
-2.96760e-05,-0.999997,-3
-2.96740e-05,-3,-0.999997
-2.96720e-05,-3,-3
-2.96700e-05,-3,-3
-2.96680e-05,-3,-3
-2.96660e-05,-3,-3
-2.96640e-05,-3,-3
-2.96620e-05,-3,-3
-2.96600e-05,-3,-3
-2.96580e-05,-3,-3
-2.96560e-05,-3,-3
-2.96540e-05,-3,-3
-2.96520e-05,-3,-3
-2.96500e-05,-3,-3
-2.96480e-05,-3,-3
-2.96460e-05,-3,-3
-2.96440e-05,-3,-3
-2.96420e-05,-3,-3
-2.96400e-05,-3,-3
-2.96380e-05,-3,-3
-2.96360e-05,-3,-3
-2.96340e-05,-0.999997,-0.999997
-2.96320e-05,-3,-3
-2.96300e-05,-3,-3
-2.96280e-05,-3,-3
-2.96260e-05,-3,-3
-2.96240e-05,-3,-3
-2.96220e-05,-3,-3
-2.96200e-05,-3,-3
-2.96180e-05,-3,-3
-2.96160e-05,-3,-3
-2.96140e-05,-3,-3
-2.96120e-05,-3,-3
-2.96100e-05,-3,-3
-2.96080e-05,-3,-3
-2.96060e-05,-3,-3
-2.96040e-05,-3,-3
-2.96020e-05,-3,-3
-2.96000e-05,-3,-3
-2.95980e-05,-3,-3
-2.95960e-05,-3,-3
-2.95940e-05,-3,-3
-2.95920e-05,-3,-3
-2.95900e-05,-3,-3
-2.95880e-05,-3,-3
-2.95860e-05,-3,-3
-2.95840e-05,-3,-3
-2.95820e-05,-3,-3
-2.95800e-05,-5,-5
-2.95780e-05,-3,-3
-2.95760e-05,-3,-3
-2.95740e-05,-3,-3
-2.95720e-05,-3,-3
-2.95700e-05,-3,-3
-2.95680e-05,-3,-3
-2.95660e-05,-3,-3
-2.95640e-05,-3,-3
-2.95620e-05,-3,-0.999997
-2.95600e-05,-3,-3
-2.95580e-05,-3,-3
-2.95560e-05,-3,-3
-2.95540e-05,-3,-3
-2.95520e-05,-3,-3
-2.95500e-05,-3,-3
-2.95480e-05,-3,-3
-2.95460e-05,-3,-3
-2.95440e-05,-3,-3
-2.95420e-05,-3,-0.999997
-2.95400e-05,-0.999997,-0.999997
-2.95380e-05,-0.999997,-0.999997
-2.95360e-05,-3,-5
-2.95340e-05,-5,-3
-2.95320e-05,-5,-5
-2.95300e-05,-3,-3
-2.95280e-05,-3,-3
-2.95260e-05,-3,-3
-2.95240e-05,-3,-3
-2.95220e-05,-3,-3
-2.95200e-05,-3,-3
-2.95180e-05,-3,-3
-2.95160e-05,-3,-3
-2.95140e-05,-3,-3
-2.95120e-05,-3,-3
-2.95100e-05,-3,-3
-2.95080e-05,-3,-3
-2.95060e-05,-3,-3
-2.95040e-05,-3,-3
-2.95020e-05,-3,-3
-2.95000e-05,-3,-3
-2.94980e-05,-3,-3
-2.94960e-05,-3,-3
-2.94940e-05,-3,-3
-2.94920e-05,-3,-3
-2.94900e-05,-3,-3
-2.94880e-05,-3,-3
-2.94860e-05,-3,-3
-2.94840e-05,-5,-5
-2.94820e-05,-3,-3
-2.94800e-05,-3,-3
-2.94780e-05,-3,-3
-2.94760e-05,-3,-3
-2.94740e-05,-3,-3
-2.94720e-05,-3,-3
-2.94700e-05,-3,-3
-2.94680e-05,-3,-3
-2.94660e-05,-3,-3
-2.94640e-05,-3,-3
-2.94620e-05,-3,-3
-2.94600e-05,-3,-3
-2.94580e-05,-3,-3
-2.94560e-05,-3,-3
-2.94540e-05,-3,-3
-2.94520e-05,-3,-3
-2.94500e-05,-3,-3
-2.94480e-05,-0.999997,-3
-2.94460e-05,-3,-0.999997
-2.94440e-05,-3,-3
-2.94420e-05,-3,-3
-2.94400e-05,-3,-3
-2.94380e-05,-3,-3
-2.94360e-05,-3,-3
-2.94340e-05,-3,-3
-2.94320e-05,-3,-3
-2.94300e-05,-3,-3
-2.94280e-05,-3,-3
-2.94260e-05,-3,-0.999997
-2.94240e-05,-3,-3
-2.94220e-05,-3,-3
-2.94200e-05,-3,-3
-2.94180e-05,-3,-3
-2.94160e-05,-3,-3
-2.94140e-05,-3,-3
-2.94120e-05,-3,-3
-2.94100e-05,-3,-3
-2.94080e-05,-3,-3
-2.94060e-05,-3,-3
-2.94040e-05,-3,-3
-2.94020e-05,-3,-3
-2.94000e-05,-3,-3
-2.93980e-05,-3,-3
-2.93960e-05,-3,-3
-2.93940e-05,-3,-3
-2.93920e-05,-3,-3
-2.93900e-05,-3,-3
-2.93880e-05,-3,-3
-2.93860e-05,-3,-3
-2.93840e-05,-3,-5
-2.93820e-05,-5,-3
-2.93800e-05,-3,-3
-2.93780e-05,-3,-3
-2.93760e-05,-3,-3
-2.93740e-05,-3,-3
-2.93720e-05,-3,-3
-2.93700e-05,-3,-3
-2.93680e-05,-3,-3
-2.93660e-05,-3,-3
-2.93640e-05,-3,-3
-2.93620e-05,-3,-3
-2.93600e-05,-3,-3
-2.93580e-05,-3,-3
-2.93560e-05,-3,-3
-2.93540e-05,-3,-3
-2.93520e-05,-3,-3
-2.93500e-05,-3,-3
-2.93480e-05,-3,-3
-2.93460e-05,-3,-3
-2.93440e-05,-3,-3
-2.93420e-05,-3,-0.999997
-2.93400e-05,-3,-3
-2.93380e-05,-3,-3
-2.93360e-05,-3,-3
-2.93340e-05,-3,-3
-2.93320e-05,-3,-3
-2.93300e-05,-3,-3
-2.93280e-05,-3,-3
-2.93260e-05,-3,-3
-2.93240e-05,-3,-3
-2.93220e-05,-3,-3
-2.93200e-05,-3,-3
-2.93180e-05,-3,-3
-2.93160e-05,-3,-3
-2.93140e-05,-3,-3
-2.93120e-05,-3,-3
-2.93100e-05,-3,-3
-2.93080e-05,-3,-3
-2.93060e-05,-3,-3
-2.93040e-05,-3,-3
-2.93020e-05,-3,-0.999997
-2.93000e-05,-3,-3
-2.92980e-05,-3,-0.999997
-2.92960e-05,-3,-3
-2.92940e-05,-3,-3
-2.92920e-05,-3,-3
